time,temperature,pressure,lattice,MSD
0.326000,700.300230,12568.488920,4.072467,0.019593,-0.088051,0.026181
0.327000,699.579131,12568.809737,4.072546,0.023801,-0.073363,0.023567
0.328000,699.606762,12539.277785,4.072624,0.027999,-0.058534,0.020927
0.329000,700.354348,12482.962110,4.072702,0.032188,-0.043586,0.018275
0.330000,701.778032,12398.810503,4.072780,0.036366,-0.028546,0.015626
0.331000,703.819730,12288.888340,4.072857,0.040532,-0.013438,0.012995
0.332000,706.409140,12152.700965,4.072933,0.044683,0.001710,0.010398
0.333000,709.467056,11990.265398,4.073008,0.048815,0.016871,0.007849
0.334000,712.908267,11806.439685,4.073082,0.052924,0.032018,0.005364
0.335000,716.644632,11608.591273,4.073155,0.057005,0.047123,0.002959
0.336000,720.587698,11399.192152,4.073227,0.061053,0.062160,0.000648
0.337000,724.651265,11180.018952,4.073297,0.065061,0.077100,-0.001554
0.338000,728.753461,10953.550679,4.073365,0.069021,0.091917,-0.003632
0.339000,732.819040,10723.765476,4.073433,0.072925,0.106585,-0.005571
0.340000,736.782275,10492.055462,4.073498,0.076765,0.121078,-0.007358
0.341000,740.586469,10261.915637,4.073563,0.080531,0.135371,-0.008979
0.342000,744.183712,10034.384951,4.073626,0.084214,0.149439,-0.010422
0.343000,747.536363,9813.793508,4.073687,0.087802,0.163259,-0.011675
0.344000,750.616111,9603.456438,4.073747,0.091284,0.176809,-0.012727
0.345000,753.402957,9405.119817,4.073806,0.094650,0.190068,-0.013568
0.346000,755.885222,9215.503044,4.073864,0.097887,0.203017,-0.014189
0.347000,758.058155,9038.069080,4.073921,0.100985,0.215636,-0.014582
0.348000,759.921890,8877.186057,4.073976,0.103930,0.227910,-0.014739
0.349000,761.480835,8735.739337,4.074031,0.106711,0.239822,-0.014655
0.350000,762.743212,8609.093153,4.074085,0.109317,0.251360,-0.014327
0.351000,763.719416,8501.974918,4.074138,0.111736,0.262511,-0.013749
0.352000,764.421025,8415.680686,4.074191,0.113958,0.273265,-0.012921
0.353000,764.860733,8353.723511,4.074243,0.115971,0.283614,-0.011842
0.354000,765.051769,8313.817916,4.074296,0.117767,0.293550,-0.010511
0.355000,765.006875,8294.513995,4.074348,0.119337,0.303070,-0.008931
0.356000,764.737977,8298.040149,4.074400,0.120673,0.312169,-0.007104
0.357000,764.256125,8323.015178,4.074452,0.121769,0.320847,-0.005033
0.358000,763.571770,8366.659774,4.074504,0.122618,0.329102,-0.002724
0.359000,762.694393,8431.780944,4.074557,0.123217,0.336936,-0.000183
0.360000,761.632472,8515.501682,4.074610,0.123561,0.344351,0.002585
0.361000,760.394066,8618.663417,4.074665,0.123651,0.351353,0.005571
0.362000,758.987488,8738.460746,4.074719,0.123485,0.357946,0.008767
0.363000,757.422017,8874.067370,4.074775,0.123063,0.364136,0.012165
0.364000,755.707485,9023.134712,4.074832,0.122390,0.369932,0.015755
0.365000,753.853898,9185.965940,4.074889,0.121467,0.375340,0.019528
0.366000,751.871015,9358.567240,4.074948,0.120300,0.380372,0.023472
0.367000,749.768952,9539.398974,4.075008,0.118896,0.385035,0.027578
0.368000,747.559133,9726.031952,4.075069,0.117261,0.389341,0.031834
0.369000,745.252993,9918.810972,4.075131,0.115404,0.393299,0.036229
