time,q1,q2,q3,Ekin,Epot,Etot
0.039000,-0.006008,0.009185,0.097866,0.051396,0.404207,0.455603
0.039100,-0.005541,0.008485,0.097925,0.046354,0.409253,0.455607
0.039200,-0.005066,0.007846,0.097930,0.042081,0.413529,0.455610
0.039300,-0.004583,0.007268,0.097881,0.038630,0.416983,0.455613
0.039400,-0.004094,0.006754,0.097777,0.036050,0.419566,0.455616
0.039500,-0.003597,0.006304,0.097618,0.034381,0.421237,0.455618
0.039600,-0.003095,0.005920,0.097404,0.033661,0.421959,0.455620
0.039700,-0.002587,0.005601,0.097136,0.033919,0.421702,0.455621
0.039800,-0.002074,0.005350,0.096812,0.035177,0.420445,0.455622
0.039900,-0.001557,0.005166,0.096433,0.037452,0.418171,0.455623
0.040000,-0.001036,0.005050,0.095999,0.040750,0.414873,0.455623
0.040100,-0.000511,0.005001,0.095510,0.045074,0.410549,0.455622
0.040200,0.000017,0.005021,0.094967,0.050415,0.405207,0.455622
0.040300,0.000548,0.005110,0.094369,0.056760,0.398860,0.455620
0.040400,0.001082,0.005266,0.093718,0.064087,0.391531,0.455618
0.040500,0.001619,0.005490,0.093014,0.072367,0.383250,0.455616
0.040600,0.002158,0.005780,0.092256,0.081562,0.374051,0.455613
0.040700,0.002699,0.006138,0.091447,0.091630,0.363980,0.455610
0.040800,0.003242,0.006561,0.090586,0.102521,0.353086,0.455607
0.040900,0.003787,0.007049,0.089675,0.114177,0.341425,0.455603
0.041000,0.004334,0.007600,0.088714,0.126538,0.329061,0.455598
0.041100,0.004883,0.008214,0.087704,0.139533,0.316061,0.455594
0.041200,0.005434,0.008889,0.086647,0.153091,0.302498,0.455589
0.041300,0.005987,0.009624,0.085542,0.167135,0.288449,0.455584
0.041400,0.006543,0.010416,0.084392,0.181582,0.273996,0.455579
0.041500,0.007100,0.011265,0.083197,0.196349,0.259224,0.455573
0.041600,0.007660,0.012168,0.081959,0.211349,0.244219,0.455568
0.041700,0.008223,0.013124,0.080679,0.226492,0.229070,0.455562
0.041800,0.008789,0.014130,0.079358,0.241688,0.213869,0.455556
0.041900,0.009358,0.015184,0.077997,0.256846,0.198705,0.455551
0.042000,0.009930,0.016283,0.076599,0.271876,0.183669,0.455545
0.042100,0.010507,0.017426,0.075165,0.286687,0.168852,0.455540
0.042200,0.011087,0.018610,0.073696,0.301192,0.154342,0.455534
0.042300,0.011672,0.019832,0.072194,0.315303,0.140226,0.455529
0.042400,0.012262,0.021089,0.070660,0.328938,0.126585,0.455524
0.042500,0.012858,0.022379,0.069096,0.342017,0.113502,0.455519
0.042600,0.013459,0.023699,0.067504,0.354464,0.101050,0.455515
0.042700,0.014066,0.025046,0.065886,0.366208,0.089302,0.455511
0.042800,0.014680,0.026417,0.064243,0.377183,0.078324,0.455507
0.042900,0.015301,0.027808,0.062578,0.387329,0.068175,0.455503
0.043000,0.015929,0.029218,0.060891,0.396591,0.058909,0.455500
0.043100,0.016565,0.030642,0.059186,0.404923,0.050575,0.455498
0.043200,0.017210,0.032078,0.057463,0.412283,0.043213,0.455496
0.043300,0.017864,0.033523,0.055725,0.418638,0.036856,0.455494
0.043400,0.018527,0.034972,0.053973,0.423962,0.031531,0.455493
0.043500,0.019201,0.036424,0.052210,0.428237,0.027256,0.455492
0.043600,0.019884,0.037874,0.050438,0.431450,0.024042,0.455492
0.043700,0.020578,0.039321,0.048658,0.433599,0.021893,0.455492
0.043800,0.021284,0.040759,0.046872,0.434689,0.020804,0.455493
0.043900,0.022002,0.042187,0.045083,0.434731,0.020764,0.455494
0.044000,0.022731,0.043601,0.043292,0.433743,0.021753,0.455496
0.044100,0.023473,0.044998,0.041501,0.431753,0.023745,0.455498
0.044200,0.024228,0.046375,0.039713,0.428794,0.026707,0.455501
0.044300,0.024997,0.047729,0.037928,0.424905,0.030599,0.455503
0.044400,0.025779,0.049057,0.036149,0.420132,0.035374,0.455507
0.044500,0.026575,0.050355,0.034378,0.414528,0.040983,0.455510
0.044600,0.027385,0.051622,0.032617,0.408148,0.047366,0.455514
0.044700,0.028211,0.052854,0.030867,0.401055,0.054464,0.455518
0.044800,0.029050,0.054049,0.029130,0.393314,0.062209,0.455523
0.044900,0.029905,0.055203,0.027408,0.384995,0.070532,0.455527
0.045000,0.030776,0.056316,0.025703,0.376170,0.079362,0.455532
0.045100,0.031661,0.057383,0.024017,0.366914,0.088622,0.455537
0.045200,0.032562,0.058402,0.022350,0.357304,0.098238,0.455541
0.045300,0.033479,0.059372,0.020706,0.347416,0.108130,0.455546
0.045400,0.034411,0.060290,0.019084,0.337329,0.118222,0.455551
0.045500,0.035359,0.061154,0.017488,0.327120,0.128436,0.455556
0.045600,0.036322,0.061963,0.015917,0.316866,0.138695,0.455561
0.045700,0.037301,0.062714,0.014375,0.306641,0.148924,0.455565
0.045800,0.038295,0.063406,0.012861,0.296519,0.159050,0.455570
0.045900,0.039304,0.064037,0.011378,0.286569,0.169005,0.455574
0.046000,0.040328,0.064606,0.009927,0.276858,0.178720,0.455578
0.046100,0.041367,0.065112,0.008508,0.267448,0.188133,0.455581
0.046200,0.042420,0.065553,0.007124,0.258397,0.197187,0.455585
0.046300,0.043487,0.065929,0.005775,0.249760,0.205828,0.455588
0.046400,0.044568,0.066239,0.004462,0.241582,0.214008,0.455590
0.046500,0.045661,0.066481,0.003186,0.233908,0.221684,0.455592
0.046600,0.046767,0.066656,0.001949,0.226773,0.228821,0.455594
0.046700,0.047885,0.066764,0.000750,0.220208,0.235388,0.455596
0.046800,0.049015,0.066803,-0.000409,0.214236,0.241361,0.455597
0.046900,0.050155,0.066774,-0.001527,0.208875,0.246722,0.455598
0.047000,0.051305,0.066677,-0.002604,0.204135,0.251463,0.455598
0.047100,0.052465,0.066512,-0.003640,0.200021,0.255577,0.455598
0.047200,0.053632,0.066279,-0.004633,0.196530,0.259067,0.455597
0.047300,0.054808,0.065979,-0.005583,0.193654,0.261943,0.455596
0.047400,0.055990,0.065613,-0.006491,0.191377,0.264218,0.455595
0.047500,0.057178,0.065182,-0.007355,0.189678,0.265915,0.455593
0.047600,0.058371,0.064685,-0.008175,0.188531,0.267060,0.455591
0.047700,0.059568,0.064125,-0.008951,0.187904,0.267685,0.455589
0.047800,0.060767,0.063503,-0.009684,0.187759,0.267828,0.455586
0.047900,0.061968,0.062820,-0.010372,0.188054,0.267529,0.455583
0.048000,0.063170,0.062078,-0.011016,0.188745,0.266835,0.455580
0.048100,0.064370,0.061278,-0.011617,0.189781,0.265796,0.455577
0.048200,0.065569,0.060422,-0.012173,0.191110,0.264463,0.455574
0.048300,0.066765,0.059511,-0.012686,0.192678,0.262892,0.455570
0.048400,0.067957,0.058549,-0.013155,0.194426,0.261140,0.455566
0.048500,0.069143,0.057537,-0.013581,0.196298,0.259265,0.455563
0.048600,0.070322,0.056477,-0.013964,0.198234,0.257325,0.455559
0.048700,0.071492,0.055371,-0.014304,0.200176,0.255379,0.455555
0.048800,0.072653,0.054222,-0.014603,0.202065,0.253487,0.455552
0.048900,0.073803,0.053034,-0.014860,0.203844,0.251704,0.455548
0.049000,0.074940,0.051807,-0.015077,0.205458,0.250087,0.455545
0.049100,0.076063,0.050545,-0.015253,0.206854,0.248688,0.455542
0.049200,0.077171,0.049251,-0.015389,0.207982,0.247557,0.455539
0.049300,0.078262,0.047927,-0.015487,0.208795,0.246741,0.455536
0.049400,0.079335,0.046577,-0.015546,0.209250,0.246284,0.455534
0.049500,0.080388,0.045203,-0.015568,0.209310,0.246222,0.455532
0.049600,0.081420,0.043809,-0.015553,0.208941,0.246589,0.455530
0.049700,0.082430,0.042397,-0.015503,0.208115,0.247414,0.455529
0.049800,0.083415,0.040971,-0.015418,0.206809,0.248719,0.455528
0.049900,0.084374,0.039534,-0.015298,0.205006,0.250521,0.455527
0.050000,0.085307,0.038089,-0.015146,0.202696,0.252830,0.455527
0.050100,0.086211,0.036639,-0.014962,0.199874,0.255652,0.455527
0.050200,0.087085,0.035187,-0.014746,0.196542,0.258985,0.455527
0.050300,0.087928,0.033737,-0.014501,0.192707,0.262821,0.455528
0.050400,0.088739,0.032292,-0.014226,0.188384,0.267145,0.455529
0.050500,0.089515,0.030854,-0.013923,0.183594,0.271937,0.455531
0.050600,0.090256,0.029428,-0.013594,0.178362,0.277171,0.455533
0.050700,0.090961,0.028016,-0.013238,0.172722,0.282813,0.455536
0.050800,0.091627,0.026622,-0.012858,0.166712,0.288826,0.455538
0.050900,0.092255,0.025248,-0.012454,0.160375,0.295166,0.455541
0.051000,0.092842,0.023897,-0.012027,0.153759,0.301785,0.455545
0.051100,0.093387,0.022573,-0.011579,0.146918,0.308630,0.455548
0.051200,0.093890,0.021278,-0.011110,0.139909,0.315643,0.455552
0.051300,0.094349,0.020016,-0.010621,0.132792,0.322764,0.455556
0.051400,0.094764,0.018789,-0.010114,0.125631,0.329929,0.455560
0.051500,0.095132,0.017599,-0.009590,0.118493,0.337072,0.455564
0.051600,0.095454,0.016450,-0.009049,0.111445,0.344124,0.455569
0.051700,0.095728,0.015344,-0.008493,0.104557,0.351016,0.455573
0.051800,0.095954,0.014283,-0.007923,0.097900,0.357678,0.455578
0.051900,0.096131,0.013270,-0.007339,0.091543,0.364039,0.455582
0.052000,0.096258,0.012307,-0.006743,0.085556,0.370030,0.455586
0.052100,0.096334,0.011395,-0.006135,0.080008,0.375582,0.455590
0.052200,0.096359,0.010538,-0.005517,0.074965,0.380629,0.455594
0.052300,0.096333,0.009737,-0.004889,0.070490,0.385108,0.455598
0.052400,0.096254,0.008994,-0.004252,0.066646,0.388956,0.455602
0.052500,0.096122,0.008310,-0.003607,0.063487,0.392118,0.455605
0.052600,0.095938,0.007687,-0.002955,0.061069,0.394539,0.455608
0.052700,0.095701,0.007126,-0.002297,0.059437,0.396174,0.455611
0.052800,0.095410,0.006629,-0.001633,0.058635,0.396978,0.455613
0.052900,0.095066,0.006196,-0.000964,0.058701,0.396914,0.455615
0.053000,0.094668,0.005829,-0.000291,0.059663,0.395953,0.455616
0.053100,0.094217,0.005528,0.000386,0.061548,0.394070,0.455617
0.053200,0.093713,0.005295,0.001066,0.064372,0.391247,0.455618
0.053300,0.093155,0.005129,0.001749,0.068145,0.387473,0.455618
0.053400,0.092544,0.005030,0.002434,0.072872,0.382746,0.455618
0.053500,0.091880,0.005000,0.003120,0.078547,0.377070,0.455617
0.053600,0.091164,0.005038,0.003807,0.085160,0.370456,0.455616
0.053700,0.090396,0.005144,0.004495,0.092692,0.362923,0.455615
0.053800,0.089577,0.005318,0.005184,0.101116,0.354496,0.455612
0.053900,0.088707,0.005560,0.005872,0.110400,0.345210,0.455610
0.054000,0.087787,0.005868,0.006561,0.120504,0.335103,0.455607
0.054100,0.086818,0.006243,0.007249,0.131379,0.324224,0.455604
0.054200,0.085800,0.006684,0.007936,0.142974,0.312626,0.455600
0.054300,0.084735,0.007188,0.008622,0.155229,0.300367,0.455596
0.054400,0.083623,0.007756,0.009308,0.168078,0.287514,0.455592
0.054500,0.082465,0.008387,0.009993,0.181452,0.274135,0.455587
0.054600,0.081262,0.009078,0.010677,0.195276,0.260306,0.455582
0.054700,0.080016,0.009828,0.011360,0.209472,0.246105,0.455577
0.054800,0.078728,0.010635,0.012042,0.223957,0.231615,0.455571
0.054900,0.077399,0.011499,0.012723,0.238646,0.216920,0.455566
0.055000,0.076030,0.012416,0.013403,0.253451,0.202110,0.455560
0.055100,0.074623,0.013385,0.014083,0.268284,0.187271,0.455555
0.055200,0.073179,0.014404,0.014762,0.283056,0.172494,0.455549
0.055300,0.071699,0.015470,0.015441,0.297675,0.157868,0.455544
0.055400,0.070186,0.016582,0.016120,0.312054,0.143485,0.455538
0.055500,0.068640,0.017736,0.016800,0.326103,0.129430,0.455533
0.055600,0.067064,0.018930,0.017480,0.339737,0.115791,0.455528
0.055700,0.065458,0.020161,0.018161,0.352871,0.102651,0.455522
0.055800,0.063826,0.021427,0.018843,0.365426,0.090091,0.455518
0.055900,0.062167,0.022726,0.019526,0.377325,0.078188,0.455513
0.056000,0.060486,0.024053,0.020212,0.388496,0.067013,0.455509
0.056100,0.058782,0.025406,0.020900,0.398871,0.056634,0.455505
0.056200,0.057058,0.026783,0.021590,0.408390,0.047112,0.455502
0.056300,0.055316,0.028180,0.022284,0.416995,0.038503,0.455499
0.056400,0.053557,0.029594,0.022981,0.424639,0.030857,0.455496
0.056500,0.051784,0.031021,0.023683,0.431279,0.024215,0.455494
0.056600,0.049999,0.032460,0.024388,0.436879,0.018613,0.455492
0.056700,0.048203,0.033906,0.025099,0.441412,0.014079,0.455491
0.056800,0.046398,0.035356,0.025815,0.444856,0.010634,0.455490
0.056900,0.044587,0.036808,0.026536,0.447200,0.008290,0.455490
0.057000,0.042771,0.038258,0.027264,0.448438,0.007052,0.455490
0.057100,0.040952,0.039702,0.027998,0.448573,0.006918,0.455490
0.057200,0.039133,0.041138,0.028740,0.447615,0.007876,0.455492
0.057300,0.037314,0.042563,0.029489,0.445583,0.009910,0.455493
0.057400,0.035499,0.043972,0.030245,0.442501,0.012994,0.455495
0.057500,0.033689,0.045364,0.031010,0.438403,0.017094,0.455498
0.057600,0.031886,0.046736,0.031784,0.433328,0.022172,0.455500
0.057700,0.030092,0.048083,0.032567,0.427322,0.028182,0.455504
0.057800,0.028309,0.049403,0.033359,0.420436,0.035071,0.455507
0.057900,0.026539,0.050694,0.034160,0.412729,0.042782,0.455511
0.058000,0.024783,0.051951,0.034972,0.404263,0.051252,0.455515
0.058100,0.023043,0.053174,0.035794,0.395106,0.060414,0.455520
0.058200,0.021322,0.054358,0.036626,0.385329,0.070196,0.455525
0.058300,0.019620,0.055502,0.037469,0.375006,0.080524,0.455529
0.058400,0.017940,0.056602,0.038323,0.364216,0.091319,0.455534
0.058500,0.016284,0.057657,0.039188,0.353037,0.102502,0.455540
0.058600,0.014652,0.058664,0.040064,0.341552,0.113992,0.455545
0.058700,0.013047,0.059620,0.040951,0.329842,0.125708,0.455550
0.058800,0.011470,0.060524,0.041850,0.317989,0.137566,0.455555
0.058900,0.009922,0.061374,0.042759,0.306075,0.149485,0.455560
0.059000,0.008406,0.062167,0.043680,0.294180,0.161385,0.455565
0.059100,0.006921,0.062903,0.044612,0.282382,0.173188,0.455570
0.059200,0.005471,0.063579,0.045556,0.270756,0.184818,0.455574
0.059300,0.004055,0.064194,0.046509,0.259377,0.196201,0.455578
0.059400,0.002676,0.064746,0.047474,0.248313,0.207270,0.455582
0.059500,0.001334,0.065235,0.048449,0.237628,0.217958,0.455586
0.059600,0.000031,0.065659,0.049434,0.227384,0.228206,0.455590
0.059700,-0.001233,0.066018,0.050429,0.217634,0.237958,0.455593
0.059800,-0.002456,0.066309,0.051433,0.208429,0.247166,0.455596
0.059900,-0.003638,0.066534,0.052446,0.199812,0.255785,0.455598
0.060000,-0.004778,0.066691,0.053468,0.191821,0.263779,0.455600
0.060100,-0.005875,0.066781,0.054498,0.184486,0.271116,0.455601
0.060200,-0.006928,0.066802,0.055535,0.177831,0.277771,0.455602
0.060300,-0.007936,0.066755,0.056579,0.171875,0.283728,0.455603
0.060400,-0.008900,0.066640,0.057629,0.166628,0.288975,0.455603
0.060500,-0.009818,0.066457,0.058684,0.162094,0.293509,0.455603
0.060600,-0.010690,0.066206,0.059744,0.158271,0.297332,0.455603
0.060700,-0.011516,0.065889,0.060808,0.155148,0.300453,0.455602
0.060800,-0.012295,0.065505,0.061875,0.152712,0.302888,0.455600
0.060900,-0.013027,0.065056,0.062944,0.150939,0.304659,0.455599
0.061000,-0.013712,0.064543,0.064015,0.149803,0.305794,0.455596
0.061100,-0.014350,0.063967,0.065086,0.149269,0.306325,0.455594
0.061200,-0.014941,0.063329,0.066156,0.149300,0.306291,0.455591
0.061300,-0.015485,0.062630,0.067224,0.149853,0.305736,0.455588
0.061400,-0.015982,0.061872,0.068290,0.150880,0.304705,0.455585
0.061500,-0.016432,0.061057,0.069352,0.152331,0.303251,0.455582
0.061600,-0.016835,0.060186,0.070408,0.154152,0.301426,0.455578
0.061700,-0.017192,0.059262,0.071459,0.156286,0.299289,0.455575
0.061800,-0.017503,0.058286,0.072502,0.158675,0.296896,0.455571
0.061900,-0.017768,0.057261,0.073537,0.161258,0.294309,0.455567
0.062000,-0.017988,0.056188,0.074562,0.163976,0.291587,0.455563
0.062100,-0.018163,0.055071,0.075576,0.166768,0.288791,0.455560
0.062200,-0.018294,0.053912,0.076577,0.169574,0.285982,0.455556
0.062300,-0.018382,0.052713,0.077565,0.172334,0.283218,0.455552
0.062400,-0.018427,0.051476,0.078538,0.174992,0.280556,0.455549
0.062500,-0.018429,0.050206,0.079495,0.177493,0.278053,0.455546
0.062600,-0.018391,0.048903,0.080434,0.179784,0.275758,0.455543
0.062700,-0.018312,0.047573,0.081354,0.181817,0.273722,0.455540
0.062800,-0.018193,0.046216,0.082253,0.183548,0.271989,0.455537
0.062900,-0.018035,0.044836,0.083131,0.184936,0.270599,0.455535
0.063000,-0.017840,0.043437,0.083986,0.185945,0.269588,0.455533
0.063100,-0.017608,0.042021,0.084817,0.186546,0.268985,0.455532
0.063200,-0.017339,0.040592,0.085621,0.186713,0.268817,0.455530
0.063300,-0.017036,0.039153,0.086399,0.186428,0.269102,0.455530
0.063400,-0.016699,0.037706,0.087148,0.185676,0.269853,0.455529
0.063500,-0.016329,0.036255,0.087867,0.184452,0.271077,0.455529
0.063600,-0.015928,0.034803,0.088555,0.182754,0.272775,0.455529
0.063700,-0.015496,0.033354,0.089211,0.180588,0.274942,0.455530
0.063800,-0.015034,0.031911,0.089833,0.177965,0.277567,0.455531
0.063900,-0.014545,0.030476,0.090421,0.174903,0.280630,0.455533
0.064000,-0.014028,0.029053,0.090972,0.171425,0.284109,0.455535
0.064100,-0.013485,0.027645,0.091486,0.167562,0.287974,0.455537
0.064200,-0.012918,0.026256,0.091961,0.163349,0.292190,0.455539
0.064300,-0.012327,0.024888,0.092397,0.158825,0.296717,0.455542
0.064400,-0.011713,0.023544,0.092793,0.154036,0.301510,0.455545
0.064500,-0.011078,0.022228,0.093146,0.149031,0.306518,0.455549
0.064600,-0.010423,0.020941,0.093457,0.143863,0.311689,0.455552
0.064700,-0.009750,0.019688,0.093724,0.138591,0.316965,0.455556
0.064800,-0.009058,0.018470,0.093947,0.133274,0.322286,0.455560
0.064900,-0.008350,0.017291,0.094124,0.127974,0.327590,0.455564
0.065000,-0.007627,0.016153,0.094254,0.122756,0.332812,0.455568
0.065100,-0.006889,0.015059,0.094338,0.117684,0.337888,0.455572
0.065200,-0.006138,0.014010,0.094374,0.112826,0.342750,0.455576
0.065300,-0.005375,0.013010,0.094362,0.108246,0.347334,0.455580
0.065400,-0.004601,0.012060,0.094301,0.104011,0.351573,0.455584
0.065500,-0.003816,0.011163,0.094190,0.100184,0.355404,0.455588
0.065600,-0.003023,0.010321,0.094029,0.096827,0.358764,0.455592
0.065700,-0.002222,0.009535,0.093817,0.094000,0.361595,0.455595
0.065800,-0.001413,0.008807,0.093555,0.091759,0.363840,0.455599
0.065900,-0.000599,0.008139,0.093242,0.090156,0.365446,0.455602
0.066000,0.000221,0.007533,0.092878,0.089239,0.366365,0.455604
0.066100,0.001045,0.006988,0.092462,0.089053,0.366554,0.455607
0.066200,0.001873,0.006508,0.091995,0.089634,0.365975,0.455609
0.066300,0.002704,0.006093,0.091476,0.091017,0.364594,0.455610
0.066400,0.003536,0.005743,0.090906,0.093226,0.362386,0.455612
0.066500,0.004370,0.005460,0.090285,0.096283,0.359330,0.455613
0.066600,0.005205,0.005244,0.089612,0.100201,0.355412,0.455613
0.066700,0.006039,0.005096,0.088889,0.104985,0.350628,0.455613
0.066800,0.006873,0.005016,0.088115,0.110637,0.344976,0.455612
0.066900,0.007706,0.005004,0.087291,0.117147,0.338465,0.455612
0.067000,0.008538,0.005060,0.086417,0.124502,0.331108,0.455610
0.067100,0.009367,0.005184,0.085495,0.132679,0.322930,0.455608
0.067200,0.010194,0.005376,0.084524,0.141649,0.313957,0.455606
0.067300,0.011017,0.005635,0.083506,0.151378,0.304226,0.455603
0.067400,0.011838,0.005961,0.082440,0.161821,0.293780,0.455600
0.067500,0.012655,0.006353,0.081329,0.172930,0.282667,0.455597
0.067600,0.013468,0.006811,0.080172,0.184651,0.270943,0.455593
0.067700,0.014278,0.007332,0.078972,0.196921,0.258668,0.455589
0.067800,0.015083,0.007917,0.077728,0.209677,0.245908,0.455585
0.067900,0.015883,0.008564,0.076442,0.222846,0.232734,0.455580
0.068000,0.016680,0.009270,0.075115,0.236353,0.219222,0.455575
0.068100,0.017471,0.010036,0.073748,0.250121,0.205449,0.455570
0.068200,0.018259,0.010858,0.072343,0.264067,0.191498,0.455565
0.068300,0.019042,0.011736,0.070902,0.278106,0.177453,0.455559
0.068400,0.019820,0.012667,0.069424,0.292153,0.163401,0.455554
0.068500,0.020594,0.013650,0.067912,0.306121,0.149428,0.455548
0.068600,0.021364,0.014682,0.066368,0.319921,0.135622,0.455543
0.068700,0.022130,0.015760,0.064792,0.333466,0.122071,0.455537
0.068800,0.022893,0.016883,0.063187,0.346670,0.108862,0.455532
0.068900,0.023651,0.018048,0.061554,0.359447,0.096080,0.455527
0.069000,0.024406,0.019252,0.059895,0.371714,0.083808,0.455522
0.069100,0.025158,0.020493,0.058211,0.383393,0.072125,0.455517
0.069200,0.025908,0.021768,0.056505,0.394405,0.061107,0.455513
0.069300,0.026654,0.023074,0.054778,0.404680,0.050828,0.455508
0.069400,0.027399,0.024409,0.053031,0.414150,0.041354,0.455504
0.069500,0.028142,0.025768,0.051268,0.422753,0.032748,0.455501
0.069600,0.028883,0.027151,0.049489,0.430432,0.025066,0.455498
0.069700,0.029624,0.028552,0.047696,0.437138,0.018357,0.455495
0.069800,0.030363,0.029970,0.045893,0.442826,0.012667,0.455493
0.069900,0.031103,0.031401,0.044079,0.447461,0.008030,0.455491
0.070000,0.031842,0.032842,0.042258,0.451013,0.004477,0.455490
0.070100,0.032583,0.034289,0.040431,0.453460,0.002029,0.455489
0.070200,0.033324,0.035740,0.038600,0.454788,0.000700,0.455488
0.070300,0.034066,0.037192,0.036768,0.454992,0.000497,0.455488
0.070400,0.034811,0.038640,0.034936,0.454072,0.001417,0.455489
0.070500,0.035558,0.040083,0.033106,0.452037,0.003453,0.455490
0.070600,0.036308,0.041516,0.031281,0.448906,0.006586,0.455492
0.070700,0.037060,0.042937,0.029461,0.444702,0.010792,0.455494
0.070800,0.037817,0.044343,0.027650,0.439457,0.016039,0.455496
