q1,q2,q3,U_kin,U_pot,time
0.010254,0.019866,0.019879,0.110216,0.029596,0.122400
0.009780,0.020213,0.020007,0.109480,0.030199,0.122450
0.009308,0.020558,0.020134,0.108684,0.030896,0.122500
0.008837,0.020902,0.020261,0.107828,0.031686,0.122550
0.008368,0.021244,0.020389,0.106915,0.032567,0.122600
0.007901,0.021583,0.020516,0.105946,0.033539,0.122650
0.007436,0.021921,0.020644,0.104921,0.034598,0.122700
0.006973,0.022255,0.020772,0.103842,0.035744,0.122750
0.006512,0.022588,0.020900,0.102711,0.036974,0.122800
0.006054,0.022918,0.021028,0.101530,0.038287,0.122850
0.005598,0.023245,0.021157,0.100299,0.039681,0.122900
0.005146,0.023569,0.021286,0.099020,0.041153,0.122950
0.004695,0.023889,0.021415,0.097696,0.042701,0.123000
0.004248,0.024207,0.021545,0.096328,0.044323,0.123050
0.003804,0.024521,0.021675,0.094917,0.046016,0.123100
0.003363,0.024832,0.021805,0.093467,0.047778,0.123150
0.002925,0.025139,0.021936,0.091978,0.049606,0.123200
0.002490,0.025442,0.022068,0.090454,0.051497,0.123250
0.002059,0.025741,0.022200,0.088895,0.053449,0.123300
0.001632,0.026036,0.022332,0.087305,0.055459,0.123350
0.001208,0.026327,0.022465,0.085685,0.057523,0.123400
0.000788,0.026613,0.022599,0.084037,0.059639,0.123450
0.000371,0.026895,0.022733,0.082365,0.061804,0.123500
-0.000041,0.027173,0.022868,0.080669,0.064015,0.123550
-0.000449,0.027445,0.023004,0.078953,0.066268,0.123600
-0.000853,0.027713,0.023140,0.077219,0.068561,0.123650
-0.001252,0.027976,0.023277,0.075469,0.070890,0.123700
-0.001648,0.028233,0.023414,0.073705,0.073252,0.123750
-0.002038,0.028486,0.023552,0.071930,0.075643,0.123800
-0.002424,0.028733,0.023692,0.070147,0.078061,0.123850
-0.002806,0.028974,0.023831,0.068357,0.080502,0.123900
-0.003182,0.029211,0.023972,0.066564,0.082963,0.123950
-0.003554,0.029441,0.024113,0.064769,0.085440,0.124000
-0.003921,0.029666,0.024255,0.062975,0.087931,0.124050
-0.004283,0.029884,0.024398,0.061184,0.090432,0.124100
-0.004639,0.030097,0.024542,0.059399,0.092939,0.124150
-0.004991,0.030304,0.024687,0.057622,0.095449,0.124200
-0.005337,0.030504,0.024832,0.055856,0.097960,0.124250
-0.005677,0.030699,0.024979,0.054102,0.100468,0.124300
-0.006012,0.030887,0.025126,0.052363,0.102969,0.124350
-0.006342,0.031068,0.025274,0.050641,0.105461,0.124400
-0.006666,0.031243,0.025423,0.048939,0.107940,0.124450
-0.006984,0.031412,0.025573,0.047259,0.110404,0.124500
-0.007297,0.031573,0.025723,0.045602,0.112849,0.124550
-0.007603,0.031728,0.025875,0.043970,0.115272,0.124600
-0.007904,0.031877,0.026027,0.042367,0.117671,0.124650
-0.008199,0.032018,0.026181,0.040794,0.120043,0.124700
-0.008488,0.032153,0.026335,0.039252,0.122385,0.124750
-0.008770,0.032280,0.026490,0.037744,0.124694,0.124800
-0.009046,0.032400,0.026646,0.036271,0.126967,0.124850
-0.009317,0.032514,0.026803,0.034835,0.129203,0.124900
-0.009580,0.032620,0.026961,0.033438,0.131398,0.124950
-0.009838,0.032719,0.027119,0.032082,0.133551,0.125000
-0.010089,0.032810,0.027279,0.030767,0.135658,0.125050
-0.010334,0.032895,0.027439,0.029496,0.137719,0.125100
-0.010572,0.032972,0.027600,0.028270,0.139730,0.125150
-0.010803,0.033042,0.027762,0.027090,0.141690,0.125200
-0.011028,0.033104,0.027924,0.025957,0.143597,0.125250
-0.011246,0.033159,0.028088,0.024872,0.145448,0.125300
-0.011458,0.033206,0.028252,0.023837,0.147244,0.125350
-0.011663,0.033246,0.028417,0.022853,0.148981,0.125400
-0.011861,0.033279,0.028583,0.021919,0.150659,0.125450
-0.012052,0.033303,0.028749,0.021039,0.152275,0.125500
-0.012237,0.033321,0.028916,0.020210,0.153830,0.125550
-0.012415,0.033331,0.029084,0.019436,0.155321,0.125600
-0.012585,0.033333,0.029252,0.018716,0.156748,0.125650
-0.012749,0.033328,0.029421,0.018050,0.158110,0.125700
-0.012906,0.033315,0.029591,0.017439,0.159406,0.125750
-0.013056,0.033295,0.029761,0.016883,0.160635,0.125800
-0.013199,0.033268,0.029931,0.016382,0.161797,0.125850
-0.013335,0.033232,0.030103,0.015937,0.162892,0.125900
-0.013464,0.033190,0.030274,0.015548,0.163919,0.125950
-0.013586,0.033140,0.030446,0.015213,0.164878,0.126000
-0.013701,0.033082,0.030619,0.014934,0.165768,0.126050
-0.013808,0.033017,0.030792,0.014710,0.166591,0.126100
-0.013909,0.032945,0.030965,0.014541,0.167346,0.126150
-0.014003,0.032865,0.031138,0.014425,0.168033,0.126200
-0.014090,0.032778,0.031312,0.014363,0.168653,0.126250
-0.014169,0.032683,0.031486,0.014355,0.169207,0.126300
-0.014242,0.032582,0.031660,0.014398,0.169694,0.126350
-0.014307,0.032473,0.031834,0.014493,0.170116,0.126400
-0.014366,0.032357,0.032009,0.014639,0.170473,0.126450
-0.014417,0.032234,0.032183,0.014835,0.170766,0.126500
-0.014462,0.032104,0.032358,0.015080,0.170997,0.126550
-0.014499,0.031967,0.032532,0.015372,0.171167,0.126600
-0.014530,0.031823,0.032706,0.015712,0.171275,0.126650
-0.014553,0.031673,0.032880,0.016096,0.171325,0.126700
-0.014569,0.031515,0.033054,0.016525,0.171317,0.126750
-0.014579,0.031351,0.033228,0.016997,0.171253,0.126800
-0.014582,0.031180,0.033402,0.017511,0.171135,0.126850
-0.014577,0.031003,0.033575,0.018064,0.170963,0.126900
-0.014566,0.030819,0.033748,0.018656,0.170739,0.126950
-0.014548,0.030628,0.033920,0.019285,0.170466,0.127000
-0.014523,0.030432,0.034092,0.019950,0.170145,0.127050
-0.014492,0.030229,0.034263,0.020649,0.169779,0.127100
-0.014454,0.030020,0.034434,0.021379,0.169368,0.127150
-0.014409,0.029805,0.034604,0.022141,0.168915,0.127200
-0.014357,0.029584,0.034773,0.022931,0.168422,0.127250
-0.014299,0.029357,0.034941,0.023747,0.167892,0.127300
-0.014234,0.029125,0.035109,0.024590,0.167325,0.127350
-0.014163,0.028887,0.035276,0.025455,0.166725,0.127400
-0.014085,0.028643,0.035442,0.026342,0.166093,0.127450
-0.014001,0.028394,0.035606,0.027248,0.165433,0.127500
-0.013910,0.028140,0.035770,0.028173,0.164745,0.127550
-0.013813,0.027880,0.035933,0.029113,0.164033,0.127600
-0.013710,0.027616,0.036094,0.030067,0.163298,0.127650
-0.013600,0.027346,0.036254,0.031033,0.162542,0.127700
-0.013485,0.027072,0.036413,0.032009,0.161769,0.127750
-0.013363,0.026793,0.036570,0.032994,0.160981,0.127800
-0.013235,0.026509,0.036726,0.033985,0.160179,0.127850
-0.013101,0.026221,0.036880,0.034981,0.159365,0.127900
-0.012962,0.025929,0.037033,0.035979,0.158543,0.127950
-0.012816,0.025632,0.037184,0.036978,0.157715,0.128000
-0.012665,0.025332,0.037333,0.037976,0.156881,0.128050
-0.012508,0.025027,0.037481,0.038971,0.156046,0.128100
-0.012345,0.024719,0.037626,0.039962,0.155210,0.128150
-0.012177,0.024407,0.037770,0.040946,0.154377,0.128200
-0.012003,0.024091,0.037911,0.041922,0.153547,0.128250
-0.011824,0.023773,0.038051,0.042889,0.152723,0.128300
-0.011639,0.023451,0.038188,0.043844,0.151908,0.128350
-0.011449,0.023126,0.038324,0.044786,0.151102,0.128400
-0.011254,0.022798,0.038456,0.045714,0.150308,0.128450
-0.011054,0.022467,0.038587,0.046626,0.149528,0.128500
-0.010848,0.022133,0.038715,0.047521,0.148763,0.128550
-0.010638,0.021798,0.038841,0.048397,0.148014,0.128600
-0.010423,0.021459,0.038964,0.049253,0.147285,0.128650
-0.010203,0.021119,0.039084,0.050087,0.146576,0.128700
-0.009979,0.020777,0.039202,0.050899,0.145888,0.128750
-0.009749,0.020433,0.039317,0.051688,0.145223,0.128800
-0.009516,0.020087,0.039429,0.052451,0.144583,0.128850
-0.009277,0.019739,0.039538,0.053189,0.143968,0.128900
-0.009035,0.019390,0.039644,0.053899,0.143379,0.128950
-0.008788,0.019040,0.039747,0.054583,0.142819,0.129000
-0.008537,0.018689,0.039847,0.055237,0.142287,0.129050
-0.008281,0.018337,0.039944,0.055863,0.141784,0.129100
-0.008022,0.017984,0.040038,0.056458,0.141312,0.129150
-0.007759,0.017631,0.040128,0.057024,0.140870,0.129200
-0.007492,0.017277,0.040215,0.057558,0.140461,0.129250
-0.007221,0.016923,0.040298,0.058060,0.140083,0.129300
-0.006947,0.016569,0.040378,0.058531,0.139738,0.129350
-0.006669,0.016215,0.040455,0.058970,0.139426,0.129400
-0.006388,0.015861,0.040527,0.059376,0.139146,0.129450
-0.006103,0.015507,0.040596,0.059750,0.138900,0.129500
-0.005815,0.015154,0.040661,0.060091,0.138687,0.129550
-0.005524,0.014802,0.040723,0.060400,0.138507,0.129600
-0.005230,0.014450,0.040780,0.060677,0.138360,0.129650
-0.004933,0.014099,0.040834,0.060921,0.138246,0.129700
-0.004633,0.013750,0.040883,0.061133,0.138164,0.129750
-0.004331,0.013402,0.040929,0.061313,0.138114,0.129800
-0.004025,0.013055,0.040970,0.061461,0.138096,0.129850
-0.003717,0.012710,0.041007,0.061579,0.138108,0.129900
-0.003407,0.012367,0.041040,0.061667,0.138150,0.129950
-0.003094,0.012026,0.041068,0.061724,0.138222,0.130000
